cut_idx,fPhase,canon_tt,cut_delay
16427,1,259460983, -1.000000
16428,0,33489407, 25.920000
16428,1,8323199, 25.270000
16429,0,33489407, 25.920000
16429,1,8323199, 25.270000
16430,0,364844479, -1.000000
16430,1,27984299, -1.000000
16431,0,369038847, -1.000000
16431,1,5701719, -1.000000
16432,0,387389416, -1.000000
16432,1,387389416, -1.000000
16433,0,919170195, -1.000000
16433,1,919170195, -1.000000
16434,0,375846502, -1.000000
16434,1,107394662, -1.000000
16435,0,1717987737, -1.000000
16435,1,1717987737, -1.000000
16436,0,117901304, -1.000000
16436,1,133757176, -1.000000
16437,0,375846502, -1.000000
16437,1,107394662, -1.000000
16438,0,869035155, -1.000000
16438,1,869035155, -1.000000
16439,0,117901304, -1.000000
16439,1,133757176, -1.000000
16440,0,286781160, -1.000000
16440,1,286781160, -1.000000
16441,0,2091240, -1.000000
16441,1,134211816, -1.000000
16442,0,2097120, -1.000000
16442,1,2097120, -1.000000
16443,0,125298920, -1.000000
16443,1,287303912, -1.000000
16444,0,107413503, -1.000000
16444,1,26223, -1.000000
16445,0,432543, -1.000000
16445,1,107388927, -1.000000
16446,0,458742, -1.000000
16446,1,458742, -1.000000
16447,0,458751, -1.000000
16447,1,28671, -1.000000
16448,0,524287, -1.000000
16448,1,8191, -1.000000
16449,0,17952767, -1.000000
16449,1,126703, -1.000000
16450,0,252776721, -1.000000
16450,1,259487607, -1.000000
16451,0,17956863, -1.000000
16451,1,30591, -1.000000
16452,0,1572863, -1.000000
16452,1,6143, -1.000000
16453,0,301960846, -1.000000
16453,1,7835278, -1.000000
16454,0,16717591, -1.000000
16454,1,16717591, -1.000000
16455,0,1572863, -1.000000
16455,1,6143, -1.000000
16456,0,524287, -1.000000
16456,1,8191, -1.000000
16457,0,17822207, -1.000000
16457,1,520439, -1.000000
16458,0,17825791, -1.000000
16458,1,3967, -1.000000
16459,0,2097151, -1.000000
16459,1,2047, -1.000000
16460,0,117960959, -1.000000
16460,1,1044977, -1.000000
16461,0,16713479, -1.000000
16461,1,16719647, -1.000000
16462,0,524287, -1.000000
16462,1,8191, -1.000000
16463,0,524287, -1.000000
16463,1,8191, -1.000000
16464,0,17822207, -1.000000
16464,1,520439, -1.000000
16465,0,17825791, -1.000000
16465,1,3967, -1.000000
16466,0,2097151, -1.000000
16466,1,2047, -1.000000
16467,0,7864079, -1.000000
16467,1,1048337, -1.000000
16468,0,16713479, -1.000000
16468,1,16719647, -1.000000
16469,0,524287, -1.000000
16469,1,8191, -1.000000
16470,0,101058294, -1.000000
16470,1,116848374, -1.000000
16471,0,2004318071, 27.879999
16471,1,286331153, 18.620001
16472,0,522133279, 25.350000
16472,1,117901063, 21.030001
16473,0,522133279, 21.020000
16473,1,117901063, 26.590000
16474,0,134154239, -1.000000
16474,1,2031647, -1.000000
16475,0,134154239, -1.000000
16475,1,2031647, -1.000000
16476,0,402593791, -1.000000
16476,1,1507351, -1.000000
16477,0,287248671, 23.030001
16477,1,125241207, 22.709999
16478,0,125304831, -1.000000
16478,1,4383, -1.000000
16479,0,2097151, -1.000000
16479,1,2047, -1.000000
16480,0,2097151, -1.000000
16480,1,2047, -1.000000
16481,0,286785535, -1.000000
16481,1,6007, -1.000000
16482,0,3366783, -1.000000
16482,1,17118207, -1.000000
16483,0,286334975, -1.000000
16483,1,489335, -1.000000
16484,0,87515007, -1.000000
16484,1,17109855, -1.000000
16485,0,2004318071, 17.670000
16485,1,286331153, 24.280001
16486,0,387389207, 33.799999
16486,1,387389207, 31.980000
16487,0,522133279, 21.020000
16487,1,117901063, 26.590000
16488,0,522133279, 25.350000
16488,1,117901063, 21.030001
16489,0,393680759, -1.000000
16489,1,286724375, -1.000000
16490,0,134154239, -1.000000
16490,1,2031647, -1.000000
16491,0,134154239, -1.000000
16491,1,2031647, -1.000000
16492,0,287248671, 23.030001
16492,1,125241207, 22.709999
16493,0,20386687, -1.000000
16493,1,20386687, -1.000000
16494,0,286750583, -1.000000
16494,1,286332791, -1.000000
16495,0,20395007, -1.000000
16495,1,3347327, -1.000000
16496,0,125304831, -1.000000
16496,1,4383, -1.000000
16497,0,1572863, -1.000000
16497,1,6143, -1.000000
16498,0,2097151, -1.000000
16498,1,2047, -1.000000
16499,0,2097151, -1.000000
16499,1,2047, -1.000000
16500,0,286334975, -1.000000
16500,1,489335, -1.000000
16501,0,2004318071, 27.879999
16501,1,286331153, 18.620001
16502,0,2004318071, 17.670000
16502,1,286331153, 24.280001
16503,0,1717986918, 35.900002
16503,1,1717986918, 35.639999
16504,0,2004318071, 17.670000
16504,1,286331153, 18.620001
16505,0,522133279, 25.350000
16505,1,117901063, 21.030001
16506,0,522133279, 21.020000
16506,1,117901063, 26.590000
16507,0,2004318071, 17.670000
16507,1,286331153, 24.280001
16508,0,1465341783, 21.020000
16508,1,353703189, 26.590000
16509,0,2139062143, 21.379999
16509,1,16843009, 26.600000
16510,0,1869573999, -1.000000
16510,1,101058054, -1.000000
16511,0,536813567, 24.190001
16511,1,458759, 26.000000
16512,0,259985279, -1.000000
16512,1,17760527, -1.000000
16513,0,536813567, 24.190001
16513,1,458759, 35.830002
16514,0,259985279, -1.000000
16514,1,17760527, -1.000000
16515,0,402593791, -1.000000
16515,1,1507351, -1.000000
16516,0,2004842367, 24.190001
16516,1,17891601, 35.830002
16517,0,1879011327, -1.000000
16517,1,393222, -1.000000
16518,0,287309823, 28.690001
16518,1,1911, 29.040001
16519,0,134217727, -1.000000
16519,1,31, -1.000000
16520,0,134217727, -1.000000
16520,1,31, -1.000000
16521,0,393740287, -1.000000
16521,1,4375, -1.000000
16522,0,522133503, 36.279999
16522,1,460551, 29.040001
16523,0,936247295, -1.000000
16523,1,4940, -1.000000
16524,0,268402687, -1.000000
16524,1,65551, -1.000000
16525,0,522133503, 28.690001
16525,1,460551, 37.939999
16526,0,1718616063, -1.000000
16526,1,1638, -1.000000
16527,0,268402687, -1.000000
16527,1,65551, -1.000000
16528,0,936214495, -1.000000
16528,1,17044300, -1.000000
16529,0,387389439, -1.000000
16529,1,1513239, -1.000000
16530,0,2004318071, 27.879999
16530,1,286331153, 18.620001
16531,0,2139062143, 31.150000
16531,1,16843009, 22.879999
16532,0,522133279, 25.350000
16532,1,117901063, 21.030001
16533,0,1869573999, -1.000000
16533,1,101058054, -1.000000
16534,0,134154239, -1.000000
16534,1,2031647, -1.000000
16535,0,536813567, 24.190001
16535,1,458759, 35.830002
16536,0,134154239, -1.000000
16536,1,2031647, -1.000000
16537,0,536813567, 31.780001
16537,1,458759, 26.000000
16538,0,402593791, -1.000000
16538,1,1507351, -1.000000
16539,0,536813567, 24.190001
16539,1,458759, 26.000000
16540,0,1718576751, -1.000000
16540,1,107349606, -1.000000
16541,0,125304831, -1.000000
16541,1,4383, -1.000000
16542,0,2097151, -1.000000
16542,1,2047, -1.000000
16543,0,2097151, -1.000000
16543,1,2047, -1.000000
16544,0,286785535, -1.000000
16544,1,6007, -1.000000
16545,0,134217727, -1.000000
16545,1,31, -1.000000
16546,0,869040095, -1.000000
16546,1,17052620, -1.000000
16547,0,287309823, 28.690001
16547,1,1911, 29.040001
16548,0,134217727, -1.000000
16548,1,31, -1.000000
16549,0,1717989375, -1.000000
16549,1,419430, -1.000000
16550,0,287309823, 36.279999
16550,1,1911, 29.040001
16551,0,936214495, -1.000000
16551,1,17044300, -1.000000
16552,0,402653183, -1.000000
16552,1,23, -1.000000
16553,0,1717986918, 35.639999
16553,1,1717986918, 35.900002
16554,0,2004318071, 17.670000
16554,1,286331153, 18.620001
16555,0,1768515945, -1.000000
16555,1,1768515945, -1.000000
16556,0,505290270, -1.000000
16556,1,505290270, -1.000000
16557,0,1448498774, -1.000000
16557,1,1448498774, -1.000000
16558,0,522133279, 21.020000
16558,1,117901063, 26.590000
16559,0,522133279, 25.350000
16559,1,117901063, 21.030001
16560,0,1718183529, -1.000000
16560,1,1718183529, -1.000000
16561,0,287183134, -1.000000
16561,1,518921966, -1.000000
16562,0,401086440, -1.000000
16562,1,401086440, -1.000000
16563,0,385226486, -1.000000
16563,1,112592566, -1.000000
16564,0,133695480, -1.000000
16564,1,133695480, -1.000000
16565,0,385226486, -1.000000
16565,1,112592566, -1.000000
16566,0,133695480, -1.000000
16566,1,133695480, -1.000000
16567,0,117376767, -1.000000
16567,1,7274607, -1.000000
16568,0,116786934, -1.000000
16568,1,116786934, -1.000000
16569,0,117376767, -1.000000
16569,1,7274607, -1.000000
16570,0,134154239, -1.000000
16570,1,2031647, -1.000000
16571,0,252776209, -1.000000
16571,1,259460983, -1.000000
16572,0,33489407, 28.330000
16572,1,8323199, 25.270000
16573,0,33489407, 25.920000
16573,1,8323199, 25.270000
16574,0,364844479, -1.000000
16574,1,27984299, -1.000000
16575,0,369038847, -1.000000
16575,1,5701719, -1.000000
16576,0,387389416, -1.000000
16576,1,387389416, -1.000000
16577,0,919170195, -1.000000
16577,1,919170195, -1.000000
16578,0,375846502, -1.000000
16578,1,107394662, -1.000000
16579,0,1717987737, -1.000000
16579,1,1717987737, -1.000000
16580,0,117901304, -1.000000
16580,1,133757176, -1.000000
16581,0,375846502, -1.000000
16581,1,107394662, -1.000000
16582,0,869035155, -1.000000
16582,1,869035155, -1.000000
16583,0,117901304, -1.000000
16583,1,133757176, -1.000000
16584,0,286781160, -1.000000
16584,1,286781160, -1.000000
16585,0,2091240, -1.000000
16585,1,134211816, -1.000000
16586,0,2097120, -1.000000
16586,1,2097120, -1.000000
16587,0,125298920, -1.000000
16587,1,287303912, -1.000000
16588,0,107413503, -1.000000
16588,1,26223, -1.000000
16589,0,432543, -1.000000
16589,1,107388927, -1.000000
16590,0,458742, -1.000000
16590,1,458742, -1.000000
16591,0,458751, -1.000000
16591,1,28671, -1.000000
16592,0,524287, -1.000000
16592,1,8191, -1.000000
16593,0,17952767, -1.000000
16593,1,126703, -1.000000
16594,0,252776721, -1.000000
16594,1,259487607, -1.000000
16595,0,17956863, -1.000000
16595,1,30591, -1.000000
16596,0,1572863, -1.000000
16596,1,6143, -1.000000
16597,0,301960846, -1.000000
16597,1,7835278, -1.000000
16598,0,16717591, -1.000000
16598,1,16717591, -1.000000
16599,0,1572863, -1.000000
16599,1,6143, -1.000000
16600,0,524287, -1.000000
16600,1,8191, -1.000000
16601,0,17822207, -1.000000
16601,1,520439, -1.000000
16602,0,17825791, -1.000000
16602,1,3967, -1.000000
16603,0,2097151, -1.000000
16603,1,2047, -1.000000
16604,0,117960959, -1.000000
16604,1,1044977, -1.000000
16605,0,16713479, -1.000000
16605,1,16719647, -1.000000
16606,0,524287, -1.000000
16606,1,8191, -1.000000
16607,0,524287, -1.000000
16607,1,8191, -1.000000
16608,0,17822207, -1.000000
16608,1,520439, -1.000000
16609,0,17825791, -1.000000
16609,1,3967, -1.000000
16610,0,2097151, -1.000000
16610,1,2047, -1.000000
16611,0,7864079, -1.000000
16611,1,1048337, -1.000000
16612,0,16713479, -1.000000
16612,1,16719647, -1.000000
16613,0,524287, -1.000000
16613,1,8191, -1.000000
16614,0,101058294, -1.000000
16614,1,116848374, -1.000000
16615,0,2004318071, 27.879999
16615,1,286331153, 18.620001
16616,0,522133279, 25.350000
16616,1,117901063, 21.030001
16617,0,522133279, 21.020000
16617,1,117901063, 26.590000
16618,0,134154239, -1.000000
16618,1,2031647, -1.000000
16619,0,134154239, -1.000000
16619,1,2031647, -1.000000
16620,0,402593791, -1.000000
16620,1,1507351, -1.000000
16621,0,287248671, 23.030001
16621,1,125241207, 22.709999
16622,0,125304831, -1.000000
16622,1,4383, -1.000000
16623,0,2097151, -1.000000
16623,1,2047, -1.000000
16624,0,2097151, -1.000000
16624,1,2047, -1.000000
16625,0,286785535, -1.000000
16625,1,6007, -1.000000
16626,0,3366783, -1.000000
16626,1,17118207, -1.000000
16627,0,286334975, -1.000000
16627,1,489335, -1.000000
16628,0,87515007, -1.000000
16628,1,17109855, -1.000000
16629,0,2004318071, 17.670000
16629,1,286331153, 24.280001
16630,0,387389207, 33.799999
16630,1,387389207, 31.980000
16631,0,522133279, 21.020000
16631,1,117901063, 26.590000
16632,0,522133279, 25.350000
16632,1,117901063, 21.030001
16633,0,393680759, -1.000000
16633,1,286724375, -1.000000
16634,0,134154239, -1.000000
16634,1,2031647, -1.000000
16635,0,134154239, -1.000000
16635,1,2031647, -1.000000
16636,0,287248671, 23.030001
16636,1,125241207, 22.709999
16637,0,20386687, -1.000000
16637,1,20386687, -1.000000
16638,0,286750583, -1.000000
16638,1,286332791, -1.000000
16639,0,20395007, -1.000000
16639,1,3347327, -1.000000
16640,0,125304831, -1.000000
16640,1,4383, -1.000000
16641,0,1572863, -1.000000
16641,1,6143, -1.000000
16642,0,2097151, -1.000000
16642,1,2047, -1.000000
16643,0,2097151, -1.000000
16643,1,2047, -1.000000
16644,0,286334975, -1.000000
16644,1,489335, -1.000000
16645,0,2004318071, 27.879999
16645,1,286331153, 18.620001
16646,0,2004318071, 17.670000
16646,1,286331153, 24.280001
16647,0,1717986918, 35.900002
16647,1,1717986918, 35.639999
16648,0,2004318071, 17.670000
16648,1,286331153, 18.620001
16649,0,522133279, 25.350000
16649,1,117901063, 21.030001
16650,0,522133279, 21.020000
16650,1,117901063, 26.590000
16651,0,2004318071, 27.879999
16651,1,286331153, 18.620001
16652,0,1465341783, 21.020000
16652,1,353703189, 26.590000
16653,0,2139062143, 21.379999
16653,1,16843009, 22.879999
16654,0,1869573999, -1.000000
16654,1,101058054, -1.000000
16655,0,536813567, 31.780001
16655,1,458759, 26.000000
16656,0,259985279, -1.000000
16656,1,17760527, -1.000000
16657,0,536813567, 24.190001
16657,1,458759, 35.830002
16658,0,259985279, -1.000000
16658,1,17760527, -1.000000
16659,0,402593791, -1.000000
16659,1,1507351, -1.000000
16660,0,2004842367, 24.190001
16660,1,17891601, 35.830002
16661,0,1879011327, -1.000000
16661,1,393222, -1.000000
16662,0,287309823, 28.690001
16662,1,1911, 29.040001
16663,0,134217727, -1.000000
16663,1,31, -1.000000
16664,0,134217727, -1.000000
16664,1,31, -1.000000
16665,0,393740287, -1.000000
16665,1,4375, -1.000000
16666,0,522133503, 36.279999
16666,1,460551, 29.040001
16667,0,936247295, -1.000000
16667,1,4940, -1.000000
16668,0,268402687, -1.000000
16668,1,65551, -1.000000
16669,0,522133503, 28.690001
16669,1,460551, 37.939999
16670,0,1718616063, -1.000000
16670,1,1638, -1.000000
16671,0,268402687, -1.000000
16671,1,65551, -1.000000
16672,0,936214495, -1.000000
16672,1,17044300, -1.000000
16673,0,387389439, -1.000000
16673,1,1513239, -1.000000
16674,0,2004318071, 17.670000
16674,1,286331153, 24.280001
16675,0,2139062143, 31.150000
16675,1,16843009, 22.879999
16676,0,522133279, 21.020000
16676,1,117901063, 21.030001
16677,0,1869573999, -1.000000
16677,1,101058054, -1.000000
16678,0,134154239, -1.000000
16678,1,2031647, -1.000000
16679,0,536813567, 24.190001
16679,1,458759, 35.830002
16680,0,134154239, -1.000000
16680,1,2031647, -1.000000
16681,0,536813567, 31.780001
16681,1,458759, 26.000000
16682,0,402593791, -1.000000
16682,1,1507351, -1.000000
16683,0,536813567, 24.190001
16683,1,458759, 26.000000
16684,0,1718576751, -1.000000
16684,1,107349606, -1.000000
16685,0,125304831, -1.000000
16685,1,4383, -1.000000
16686,0,2097151, -1.000000
16686,1,2047, -1.000000
16687,0,2097151, -1.000000
16687,1,2047, -1.000000
16688,0,286785535, -1.000000
16688,1,6007, -1.000000
16689,0,134217727, -1.000000
16689,1,31, -1.000000
16690,0,869040095, -1.000000
16690,1,17052620, -1.000000
16691,0,287309823, 28.690001
16691,1,1911, 29.040001
16692,0,134217727, -1.000000
16692,1,31, -1.000000
16693,0,1717989375, -1.000000
16693,1,419430, -1.000000
16694,0,287309823, 36.279999
16694,1,1911, 29.040001
16695,0,936214495, -1.000000
16695,1,17044300, -1.000000
16696,0,402653183, -1.000000
16696,1,23, -1.000000
16697,0,1717986918, 35.639999
16697,1,1717986918, 35.900002
16698,0,2004318071, 27.879999
16698,1,286331153, 18.620001
16699,0,1768515945, -1.000000
16699,1,1768515945, -1.000000
16700,0,505290270, -1.000000
16700,1,505290270, -1.000000
16701,0,1448498774, -1.000000
16701,1,1448498774, -1.000000
16702,0,522133279, 25.350000
16702,1,117901063, 21.030001
16703,0,522133279, 21.020000
16703,1,117901063, 26.590000
16704,0,1718183529, -1.000000
16704,1,1718183529, -1.000000
16705,0,287183134, -1.000000
16705,1,518921966, -1.000000
16706,0,401086440, -1.000000
16706,1,401086440, -1.000000
16707,0,385226486, -1.000000
16707,1,112592566, -1.000000
16708,0,133695480, -1.000000
16708,1,133695480, -1.000000
16709,0,385226486, -1.000000
16709,1,112592566, -1.000000
16710,0,133695480, -1.000000
16710,1,133695480, -1.000000
16711,0,117376767, -1.000000
16711,1,7274607, -1.000000
16712,0,116786934, -1.000000
16712,1,116786934, -1.000000
16713,0,117376767, -1.000000
16713,1,7274607, -1.000000
16714,0,134154239, -1.000000
16714,1,2031647, -1.000000
16715,0,252776209, -1.000000
16715,1,259460983, -1.000000
16716,0,33489407, 25.920000
16716,1,8323199, 25.270000
16717,0,33489407, 25.920000
16717,1,8323199, 25.270000
16718,0,364844479, -1.000000
16718,1,27984299, -1.000000
16719,0,369038847, -1.000000
16719,1,5701719, -1.000000
16720,0,387389416, -1.000000
16720,1,387389416, -1.000000
16721,0,919170195, -1.000000
16721,1,919170195, -1.000000
16722,0,375846502, -1.000000
16722,1,107394662, -1.000000
16723,0,1717987737, -1.000000
16723,1,1717987737, -1.000000
16724,0,117901304, -1.000000
16724,1,133757176, -1.000000
16725,0,375846502, -1.000000
16725,1,107394662, -1.000000
16726,0,869035155, -1.000000
16726,1,869035155, -1.000000
16727,0,117901304, -1.000000
16727,1,133757176, -1.000000
16728,0,286781160, -1.000000
16728,1,286781160, -1.000000
16729,0,2091240, -1.000000
16729,1,134211816, -1.000000
16730,0,2097120, -1.000000
16730,1,2097120, -1.000000
16731,0,125298920, -1.000000
16731,1,287303912, -1.000000
16732,0,107413503, -1.000000
16732,1,26223, -1.000000
16733,0,432543, -1.000000
16733,1,107388927, -1.000000
16734,0,458742, -1.000000
16734,1,458742, -1.000000
16735,0,458751, -1.000000
16735,1,28671, -1.000000
16736,0,524287, -1.000000
16736,1,8191, -1.000000
16737,0,17952767, -1.000000
16737,1,126703, -1.000000
16738,0,252776721, -1.000000
16738,1,259487607, -1.000000
16739,0,17956863, -1.000000
16739,1,30591, -1.000000
16740,0,1572863, -1.000000
16740,1,6143, -1.000000
16741,0,301960846, -1.000000
16741,1,7835278, -1.000000
16742,0,16717591, -1.000000
16742,1,16717591, -1.000000
16743,0,1572863, -1.000000
16743,1,6143, -1.000000
16744,0,524287, -1.000000
16744,1,8191, -1.000000
16745,0,17822207, -1.000000
16745,1,520439, -1.000000
16746,0,17825791, -1.000000
16746,1,3967, -1.000000
16747,0,2097151, -1.000000
16747,1,2047, -1.000000
16748,0,117960959, -1.000000
16748,1,1044977, -1.000000
16749,0,16713479, -1.000000
16749,1,16719647, -1.000000
16750,0,524287, -1.000000
16750,1,8191, -1.000000
16751,0,524287, -1.000000
16751,1,8191, -1.000000
16752,0,17822207, -1.000000
16752,1,520439, -1.000000
16753,0,17825791, -1.000000
16753,1,3967, -1.000000
16754,0,2097151, -1.000000
16754,1,2047, -1.000000
16755,0,7864079, -1.000000
16755,1,1048337, -1.000000
16756,0,16713479, -1.000000
16756,1,16719647, -1.000000
16757,0,524287, -1.000000
16757,1,8191, -1.000000
16758,0,101058294, -1.000000
16758,1,116848374, -1.000000
16759,0,2004318071, 27.879999
16759,1,286331153, 18.620001
16760,0,522133279, 25.350000
16760,1,117901063, 21.030001
16761,0,522133279, 21.020000
16761,1,117901063, 26.590000
16762,0,134154239, -1.000000
16762,1,2031647, -1.000000
16763,0,134154239, -1.000000
16763,1,2031647, -1.000000
16764,0,402593791, -1.000000
16764,1,1507351, -1.000000
16765,0,287248671, 23.030001
16765,1,125241207, 22.709999
16766,0,125304831, -1.000000
16766,1,4383, -1.000000
16767,0,2097151, -1.000000
16767,1,2047, -1.000000
16768,0,2097151, -1.000000
16768,1,2047, -1.000000
16769,0,286785535, -1.000000
16769,1,6007, -1.000000
16770,0,3366783, -1.000000
16770,1,17118207, -1.000000
16771,0,286334975, -1.000000
16771,1,489335, -1.000000
16772,0,87515007, -1.000000
16772,1,17109855, -1.000000
16773,0,2004318071, 17.670000
16773,1,286331153, 24.280001
16774,0,387389207, 33.799999
16774,1,387389207, 31.980000
16775,0,522133279, 21.020000
16775,1,117901063, 26.590000
16776,0,522133279, 25.350000
16776,1,117901063, 21.030001
16777,0,393680759, -1.000000
16777,1,286724375, -1.000000
16778,0,134154239, -1.000000
16778,1,2031647, -1.000000
16779,0,134154239, -1.000000
16779,1,2031647, -1.000000
16780,0,287248671, 23.030001
16780,1,125241207, 22.709999
16781,0,20386687, -1.000000
16781,1,20386687, -1.000000
16782,0,286750583, -1.000000
16782,1,286332791, -1.000000
16783,0,20395007, -1.000000
16783,1,3347327, -1.000000
16784,0,125304831, -1.000000
16784,1,4383, -1.000000
16785,0,1572863, -1.000000
16785,1,6143, -1.000000
16786,0,2097151, -1.000000
16786,1,2047, -1.000000
16787,0,2097151, -1.000000
16787,1,2047, -1.000000
16788,0,286334975, -1.000000
16788,1,489335, -1.000000
16789,0,2004318071, 27.879999
16789,1,286331153, 18.620001
16790,0,2004318071, 17.670000
16790,1,286331153, 24.280001
16791,0,1717986918, 35.900002
16791,1,1717986918, 35.639999
16792,0,2004318071, 17.670000
16792,1,286331153, 18.620001
16793,0,522133279, 25.350000
16793,1,117901063, 21.030001
16794,0,522133279, 21.020000
16794,1,117901063, 26.590000
16795,0,2004318071, 17.670000
16795,1,286331153, 24.280001
16796,0,1465341783, 21.020000
16796,1,353703189, 26.590000
16797,0,2139062143, 21.379999
16797,1,16843009, 26.600000
16798,0,1869573999, -1.000000
16798,1,101058054, -1.000000
16799,0,536813567, 24.190001
16799,1,458759, 26.000000
16800,0,259985279, -1.000000
16800,1,17760527, -1.000000
16801,0,536813567, 24.190001
16801,1,458759, 35.830002
16802,0,259985279, -1.000000
16802,1,17760527, -1.000000
16803,0,402593791, -1.000000
16803,1,1507351, -1.000000
16804,0,2004842367, 24.190001
16804,1,17891601, 35.830002
16805,0,1879011327, -1.000000
16805,1,393222, -1.000000
16806,0,287309823, 28.690001
16806,1,1911, 29.040001
16807,0,134217727, -1.000000
16807,1,31, -1.000000
16808,0,134217727, -1.000000
16808,1,31, -1.000000
16809,0,393740287, -1.000000
16809,1,4375, -1.000000
16810,0,522133503, 36.279999
16810,1,460551, 29.040001
16811,0,936247295, -1.000000
16811,1,4940, -1.000000
16812,0,268402687, -1.000000
16812,1,65551, -1.000000
16813,0,522133503, 28.690001
16813,1,460551, 37.939999
16814,0,1718616063, -1.000000
16814,1,1638, -1.000000
16815,0,268402687, -1.000000
16815,1,65551, -1.000000
16816,0,936214495, -1.000000
16816,1,17044300, -1.000000
16817,0,387389439, -1.000000
16817,1,1513239, -1.000000
16818,0,2004318071, 27.879999
16818,1,286331153, 18.620001
16819,0,2139062143, 31.150000
16819,1,16843009, 22.879999
16820,0,522133279, 25.350000
16820,1,117901063, 21.030001
16821,0,1869573999, -1.000000
16821,1,101058054, -1.000000
16822,0,134154239, -1.000000
16822,1,2031647, -1.000000
16823,0,536813567, 24.190001
16823,1,458759, 35.830002
16824,0,134154239, -1.000000
16824,1,2031647, -1.000000
16825,0,536813567, 31.780001
16825,1,458759, 26.000000
16826,0,402593791, -1.000000
16826,1,1507351, -1.000000
16827,0,536813567, 24.190001
16827,1,458759, 26.000000
16828,0,1718576751, -1.000000
16828,1,107349606, -1.000000
16829,0,125304831, -1.000000
16829,1,4383, -1.000000
16830,0,2097151, -1.000000
16830,1,2047, -1.000000
16831,0,2097151, -1.000000
16831,1,2047, -1.000000
16832,0,286785535, -1.000000
16832,1,6007, -1.000000
16833,0,134217727, -1.000000
16833,1,31, -1.000000
16834,0,869040095, -1.000000
16834,1,17052620, -1.000000
16835,0,287309823, 28.690001
16835,1,1911, 29.040001
16836,0,134217727, -1.000000
16836,1,31, -1.000000
16837,0,1717989375, -1.000000
16837,1,419430, -1.000000
16838,0,287309823, 36.279999
16838,1,1911, 29.040001
16839,0,936214495, -1.000000
16839,1,17044300, -1.000000
16840,0,402653183, -1.000000
16840,1,23, -1.000000
16841,0,1717986918, 35.639999
16841,1,1717986918, 35.900002
16842,0,2004318071, 17.670000
16842,1,286331153, 18.620001
16843,0,1768515945, -1.000000
16843,1,1768515945, -1.000000
16844,0,505290270, -1.000000
16844,1,505290270, -1.000000
16845,0,1448498774, -1.000000
16845,1,1448498774, -1.000000
16846,0,522133279, 21.020000
16846,1,117901063, 26.590000
16847,0,522133279, 25.350000
16847,1,117901063, 21.030001
16848,0,1718183529, -1.000000
16848,1,1718183529, -1.000000
16849,0,287183134, -1.000000
16849,1,518921966, -1.000000
16850,0,401086440, -1.000000
16850,1,401086440, -1.000000
16851,0,385226486, -1.000000
16851,1,112592566, -1.000000
16852,0,133695480, -1.000000
16852,1,133695480, -1.000000
16853,0,385226486, -1.000000
16853,1,112592566, -1.000000
16854,0,133695480, -1.000000
16854,1,133695480, -1.000000
16855,0,117376767, -1.000000
16855,1,7274607, -1.000000
16856,0,116786934, -1.000000
16856,1,116786934, -1.000000
16857,0,117376767, -1.000000
16857,1,7274607, -1.000000
16858,0,134154239, -1.000000
16858,1,2031647, -1.000000
16859,0,252776209, -1.000000
16859,1,259460983, -1.000000
16860,0,33489407, 28.330000
16860,1,8323199, 25.270000
16861,0,33489407, 25.920000
16861,1,8323199, 25.270000
16862,0,364844479, -1.000000
16862,1,27984299, -1.000000
16863,0,369038847, -1.000000
16863,1,5701719, -1.000000
16864,0,387389416, -1.000000
16864,1,387389416, -1.000000
16865,0,919170195, -1.000000
16865,1,919170195, -1.000000
16866,0,375846502, -1.000000
16866,1,107394662, -1.000000
16867,0,1717987737, -1.000000
16867,1,1717987737, -1.000000
16868,0,117901304, -1.000000
16868,1,133757176, -1.000000
16869,0,375846502, -1.000000
16869,1,107394662, -1.000000
16870,0,869035155, -1.000000
16870,1,869035155, -1.000000
16871,0,117901304, -1.000000
16871,1,133757176, -1.000000
16872,0,286781160, -1.000000
16872,1,286781160, -1.000000
16873,0,2091240, -1.000000
16873,1,134211816, -1.000000
16874,0,2097120, -1.000000
16874,1,2097120, -1.000000
16875,0,125298920, -1.000000
16875,1,287303912, -1.000000
16876,0,107413503, -1.000000
16876,1,26223, -1.000000
16877,0,432543, -1.000000
16877,1,107388927, -1.000000
16878,0,458742, -1.000000
16878,1,458742, -1.000000
16879,0,458751, -1.000000
16879,1,28671, -1.000000
16880,0,524287, -1.000000
16880,1,8191, -1.000000
16881,0,17952767, -1.000000
16881,1,126703, -1.000000
16882,0,252776721, -1.000000
16882,1,259487607, -1.000000
16883,0,17956863, -1.000000
16883,1,30591, -1.000000
16884,0,1572863, -1.000000
16884,1,6143, -1.000000
16885,0,301960846, -1.000000
16885,1,7835278, -1.000000
16886,0,16717591, -1.000000
16886,1,16717591, -1.000000
16887,0,1572863, -1.000000
16887,1,6143, -1.000000
16888,0,524287, -1.000000
16888,1,8191, -1.000000
16889,0,17822207, -1.000000
16889,1,520439, -1.000000
16890,0,17825791, -1.000000
16890,1,3967, -1.000000
16891,0,2097151, -1.000000
16891,1,2047, -1.000000
16892,0,117960959, -1.000000
16892,1,1044977, -1.000000
16893,0,16713479, -1.000000
16893,1,16719647, -1.000000
16894,0,524287, -1.000000
16894,1,8191, -1.000000
16895,0,524287, -1.000000
16895,1,8191, -1.000000
16896,0,17822207, -1.000000
16896,1,520439, -1.000000
16897,0,17825791, -1.000000
